year,value,edu_encoded,area_clean_นอกเขตเทศบาล,area_clean_รวม,area_clean_เขตเทศบาล,sex_clean_ชาย,sex_clean_รวม,sex_clean_หญิง,quarter1,quarter2,quarter3,quarter4
2557,66.2,5,0,1,0,0,0,1,0,1,0,0
2557,73.7,5,0,0,1,0,1,0,0,1,0,0
2557,79.7,5,0,0,1,1,0,0,0,1,0,0
2557,66.3,5,0,0,1,0,0,1,0,1,0,0
2557,74.8,5,1,0,0,0,1,0,0,1,0,0
2557,81.3,5,1,0,0,1,0,0,0,1,0,0
2557,66,5,1,0,0,0,0,1,0,1,0,0
2557,73,5,0,1,0,0,1,0,0,0,1,0
2557,79,5,0,1,0,1,0,0,0,0,1,0
2557,65,5,0,1,0,0,0,1,0,0,1,0
2557,79.2,5,0,0,1,1,0,0,0,0,1,0
2557,66.1,5,0,0,1,0,0,1,0,0,1,0
2557,72.5,5,1,0,0,0,1,0,0,0,1,0
2557,78.7,5,1,0,0,1,0,0,0,0,1,0
2557,63.4,5,1,0,0,0,0,1,0,0,1,0
2557,72.7,5,0,1,0,0,1,0,0,0,0,1
2557,79.4,5,0,1,0,1,0,0,0,0,0,1
2557,63.9,5,0,1,0,0,0,1,0,0,0,1
2557,73.2,5,0,0,1,0,1,0,0,0,0,1
2557,80,5,0,0,1,1,0,0,0,0,0,1
2557,64.9,5,0,0,1,0,0,1,0,0,0,1
2557,71.9,5,1,0,0,0,1,0,0,0,0,1
2557,78.5,5,1,0,0,1,0,0,0,0,0,1
2557,62.3,5,1,0,0,0,0,1,0,0,0,1
2558,72.9,5,0,1,0,0,1,0,1,0,0,0
2558,78.4,5,0,1,0,1,0,0,1,0,0,0
2558,65.8,5,0,1,0,0,0,1,1,0,0,0
2558,72.2,5,0,0,1,0,1,0,1,0,0,0
2558,77.2,5,0,0,1,1,0,0,1,0,0,0
2558,66.3,5,0,0,1,0,0,1,1,0,0,0
2558,73.8,5,1,0,0,0,1,0,1,0,0,0
2558,80,5,1,0,0,1,0,0,1,0,0,0
2558,65.2,5,1,0,0,0,0,1,1,0,0,0
2558,72.1,5,0,1,0,0,1,0,0,1,0,0
2558,79.1,5,0,1,0,1,0,0,0,1,0,0
2558,63,5,0,1,0,0,0,1,0,1,0,0
2558,72.6,5,0,0,1,0,1,0,0,1,0,0
2558,78.6,5,0,0,1,1,0,0,0,1,0,0
2558,64.6,5,0,0,1,0,0,1,0,1,0,0
2558,71.4,5,1,0,0,0,1,0,0,1,0,0
2558,79.2,5,1,0,0,1,0,0,0,1,0,0
2558,60.9,5,1,0,0,0,0,1,0,1,0,0
2558,72.9,5,0,1,0,0,1,0,0,0,1,0
2558,78.2,5,0,1,0,1,0,0,0,0,1,0
2558,66.4,5,0,1,0,0,0,1,0,0,1,0
2558,72.9,5,0,0,1,0,1,0,0,0,1,0
2558,77.5,5,0,0,1,1,0,0,0,0,1,0
2558,67.4,5,0,0,1,0,0,1,0,0,1,0
2558,79.1,5,1,0,0,1,0,0,0,0,1,0
2558,64.9,5,1,0,0,0,0,1,0,0,1,0
2558,70.8,5,0,1,0,0,1,0,0,0,0,1
2558,78,5,0,1,0,1,0,0,0,0,0,1
2558,61.6,5,0,1,0,0,0,1,0,0,0,1
2558,70.5,5,0,0,1,0,1,0,0,0,0,1
2558,77,5,0,0,1,1,0,0,0,0,0,1
2558,62.1,5,0,0,1,0,0,1,0,0,0,1
2558,71.3,5,1,0,0,0,1,0,0,0,0,1
2558,79.4,5,1,0,0,1,0,0,0,0,0,1
2558,61.1,5,1,0,0,0,0,1,0,0,0,1
2559,70.1,5,0,1,0,0,1,0,1,0,0,0
2559,75.2,5,0,1,0,1,0,0,1,0,0,0
2559,63.3,5,0,1,0,0,0,1,1,0,0,0
2559,68.6,5,0,0,1,0,1,0,1,0,0,0
2559,74,5,0,0,1,1,0,0,1,0,0,0
2559,61.3,5,0,0,1,0,0,1,1,0,0,0
2559,71.9,5,1,0,0,0,1,0,1,0,0,0
2559,76.8,5,1,0,0,1,0,0,1,0,0,0
2559,65.6,5,1,0,0,0,0,1,1,0,0,0
2559,70.39,5,0,1,0,0,1,0,0,1,0,0
2559,76.7,5,0,1,0,1,0,0,0,1,0,0
2559,63.7,5,0,1,0,0,0,1,0,1,0,0
2559,70.7,5,0,0,1,0,1,0,0,1,0,0
2559,76.3,5,0,0,1,1,0,0,0,1,0,0
2559,64,5,0,0,1,0,0,1,0,1,0,0
2559,71.2,5,1,0,0,0,1,0,0,1,0,0
2559,77.1,5,1,0,0,1,0,0,0,1,0,0
2559,63.1,5,1,0,0,0,0,1,0,1,0,0
2559,71.4,5,0,1,0,0,1,0,0,0,1,0
2559,77,5,0,1,0,1,0,0,0,0,1,0
2559,64,5,0,1,0,0,0,1,0,0,1,0
2559,70.8,5,0,0,1,0,1,0,0,0,1,0
2559,75.4,5,0,0,1,1,0,0,0,0,1,0
2559,65.3,5,0,0,1,0,0,1,0,0,1,0
2559,72.2,5,1,0,0,0,1,0,0,0,1,0
2559,79,5,1,0,0,1,0,0,0,0,1,0
2559,62,5,1,0,0,0,0,1,0,0,1,0
2559,76,5,0,1,0,1,0,0,0,0,0,1
2559,64.3,5,0,1,0,0,0,1,0,0,0,1
2559,71.2,5,0,0,1,0,1,0,0,0,0,1
2559,77,5,0,0,1,1,0,0,0,0,0,1
2559,64,5,0,0,1,0,0,1,0,0,0,1
2559,70.7,5,1,0,0,0,1,0,0,0,0,1
2559,74.8,5,1,0,0,1,0,0,0,0,0,1
2559,64.7,5,1,0,0,0,0,1,0,0,0,1
2560,72,5,0,1,0,0,1,0,1,0,0,0
2560,77.4,5,0,1,0,1,0,0,1,0,0,0
2560,64.4,5,0,1,0,0,0,1,1,0,0,0
2560,71.1,5,0,0,1,0,1,0,1,0,0,0
2560,76.2,5,0,0,1,1,0,0,1,0,0,0
2560,64.1,5,0,0,1,0,0,1,1,0,0,0
2560,73,5,1,0,0,0,1,0,1,0,0,0
2560,78.9,5,1,0,0,1,0,0,1,0,0,0
2560,64.9,5,1,0,0,0,0,1,1,0,0,0
2560,70.6,5,0,1,0,0,1,0,0,1,0,0
2560,75.1,5,0,1,0,1,0,0,0,1,0,0
2560,64.4,5,0,1,0,0,0,1,0,1,0,0
2560,70.6,5,0,0,1,0,1,0,0,1,0,0
2560,73.5,5,0,0,1,1,0,0,0,1,0,0
2560,66.4,5,0,0,1,0,0,1,0,1,0,0
2560,70.6,5,1,0,0,0,1,0,0,1,0,0
2560,77.1,5,1,0,0,1,0,0,0,1,0,0
2560,61.7,5,1,0,0,0,0,1,0,1,0,0
2560,72,5,0,1,0,0,1,0,0,0,1,0
2560,77.1,5,0,1,0,1,0,0,0,0,1,0
2560,65.1,5,0,1,0,0,0,1,0,0,1,0
2560,71.2,5,0,0,1,0,1,0,0,0,1,0
2560,76.4,5,0,0,1,1,0,0,0,0,1,0
2560,64.9,5,0,0,1,0,0,1,0,0,1,0
2560,73.1,5,1,0,0,0,1,0,0,0,1,0
2560,78.1,5,1,0,0,1,0,0,0,0,1,0
2560,65.6,5,1,0,0,0,0,1,0,0,1,0
2560,69.3,5,0,1,0,0,1,0,0,0,0,1
2560,75.4,5,0,1,0,1,0,0,0,0,0,1
2560,61.6,5,0,1,0,0,0,1,0,0,0,1
2560,75.8,5,0,0,1,1,0,0,0,0,0,1
2560,62.4,5,0,0,1,0,0,1,0,0,0,1
2560,68.8,5,1,0,0,0,1,0,0,0,0,1
2560,74.9,5,1,0,0,1,0,0,0,0,0,1
2560,60.4,5,1,0,0,0,0,1,0,0,0,1
2561,69.8,5,0,1,0,0,1,0,1,0,0,0
2561,75.6,5,0,1,0,1,0,0,1,0,0,0
2561,61.5,5,0,1,0,0,0,1,1,0,0,0
2561,68.6,5,0,0,1,0,1,0,1,0,0,0
2561,72.5,5,0,0,1,1,0,0,1,0,0,0
2561,63,5,0,0,1,0,0,1,1,0,0,0
2561,71.2,5,1,0,0,0,1,0,1,0,0,0
2561,79.5,5,1,0,0,1,0,0,1,0,0,0
2561,59.7,5,1,0,0,0,0,1,1,0,0,0
2561,71.3,5,0,1,0,0,1,0,0,1,0,0
2561,75.5,5,0,1,0,1,0,0,0,1,0,0
2561,65.1,5,0,1,0,0,0,1,0,1,0,0
2561,69.7,5,0,0,1,0,1,0,0,1,0,0
2561,73.7,5,0,0,1,1,0,0,0,1,0,0
2561,63.6,5,0,0,1,0,0,1,0,1,0,0
2561,73.3,5,1,0,0,0,1,0,0,1,0,0
2561,77.6,5,1,0,0,1,0,0,0,1,0,0
2561,66.9,5,1,0,0,0,0,1,0,1,0,0
2561,72.4,5,0,1,0,0,1,0,0,0,1,0
2561,78.2,5,0,1,0,1,0,0,0,0,1,0
2561,64.8,5,0,1,0,0,0,1,0,0,1,0
2561,71.9,5,0,0,1,0,1,0,0,0,1,0
2561,77.5,5,0,0,1,1,0,0,0,0,1,0
2561,64.7,5,0,0,1,0,0,1,0,0,1,0
2561,73.1,5,1,0,0,0,1,0,0,0,1,0
2561,79.1,5,1,0,0,1,0,0,0,0,1,0
2561,64.9,5,1,0,0,0,0,1,0,0,1,0
2561,71.1,5,0,1,0,0,1,0,0,0,0,1
2561,76.2,5,0,1,0,1,0,0,0,0,0,1
2561,64.5,5,0,1,0,0,0,1,0,0,0,1
2561,69.9,5,0,0,1,0,1,0,0,0,0,1
2561,75.4,5,0,0,1,1,0,0,0,0,0,1
2561,63.2,5,0,0,1,0,0,1,0,0,0,1
2561,77.3,5,1,0,0,1,0,0,0,0,0,1
2561,66.5,5,1,0,0,0,0,1,0,0,0,1
2562,69.2,5,0,1,0,0,1,0,1,0,0,0
2562,74.9,5,0,1,0,1,0,0,1,0,0,0
2562,61.9,5,0,1,0,0,0,1,1,0,0,0
2562,68.1,5,0,0,1,0,1,0,1,0,0,0
2562,73.5,5,0,0,1,1,0,0,1,0,0,0
2562,61.4,5,0,0,1,0,0,1,1,0,0,0
2562,70.6,5,1,0,0,0,1,0,1,0,0,0
2562,76.5,5,1,0,0,1,0,0,1,0,0,0
2562,62.6,5,1,0,0,0,0,1,1,0,0,0
2562,70.5,5,0,1,0,0,1,0,0,1,0,0
2562,76.8,5,0,1,0,1,0,0,0,1,0,0
2562,61.9,5,0,1,0,0,0,1,0,1,0,0
2562,69.6,5,0,0,1,0,1,0,0,1,0,0
2562,75.5,5,0,0,1,1,0,0,0,1,0,0
2562,61.7,5,0,0,1,0,0,1,0,1,0,0
2562,71.5,5,1,0,0,0,1,0,0,1,0,0
2562,78.3,5,1,0,0,1,0,0,0,1,0,0
2562,62.3,5,1,0,0,0,0,1,0,1,0,0
2562,70.4,5,0,1,0,0,1,0,0,0,1,0
2562,76,5,0,1,0,1,0,0,0,0,1,0
2562,63.1,5,0,1,0,0,0,1,0,0,1,0
2562,69.6,5,0,0,1,0,1,0,0,0,1,0
2562,74.9,5,0,0,1,1,0,0,0,0,1,0
2562,63.1,5,0,0,1,0,0,1,0,0,1,0
2562,71.4,5,1,0,0,0,1,0,0,0,1,0
2562,77.4,5,1,0,0,1,0,0,0,0,1,0
2562,63.2,5,1,0,0,0,0,1,0,0,1,0
2562,70,5,0,1,0,0,1,0,0,0,0,1
2562,74.9,5,0,1,0,1,0,0,0,0,0,1
2562,63.9,5,0,1,0,0,0,1,0,0,0,1
2562,69.8,5,0,0,1,0,1,0,0,0,0,1
2562,75.6,5,0,0,1,1,0,0,0,0,0,1
2562,62.7,5,0,0,1,0,0,1,0,0,0,1
2562,70.3,5,1,0,0,0,1,0,0,0,0,1
2562,73.9,5,1,0,0,1,0,0,0,0,0,1
2562,65.6,5,1,0,0,0,0,1,0,0,0,1
2563,75,5,0,1,0,1,0,0,1,0,0,0
2563,62.8,5,0,1,0,0,0,1,1,0,0,0
2563,68.6,5,0,0,1,0,1,0,1,0,0,0
2563,74.4,5,0,0,1,1,0,0,1,0,0,0
2563,61.3,5,0,0,1,0,0,1,1,0,0,0
2563,71,5,1,0,0,0,1,0,1,0,0,0
2563,75.6,5,1,0,0,1,0,0,1,0,0,0
2563,64.7,5,1,0,0,0,0,1,1,0,0,0
2563,71.4,5,0,1,0,0,1,0,0,1,0,0
2563,75.9,5,0,1,0,1,0,0,0,1,0,0
2563,65.1,5,0,1,0,0,0,1,0,1,0,0
2563,70.5,5,0,0,1,0,1,0,0,1,0,0
2563,75.1,5,0,0,1,1,0,0,0,1,0,0
2563,64.4,5,0,0,1,0,0,1,0,1,0,0
2563,72.6,5,1,0,0,0,1,0,0,1,0,0
2563,76.7,5,1,0,0,1,0,0,0,1,0,0
2563,65.9,5,1,0,0,0,0,1,0,1,0,0
2563,70.9,5,0,1,0,0,1,0,0,0,1,0
2563,75.2,5,0,1,0,1,0,0,0,0,1,0
2563,65.4,5,0,1,0,0,0,1,0,0,1,0
2563,71.3,5,0,0,1,0,1,0,0,0,1,0
2563,75,5,0,0,1,1,0,0,0,0,1,0
2563,67,5,0,0,1,0,0,1,0,0,1,0
2563,70.4,5,1,0,0,0,1,0,0,0,1,0
2563,75.4,5,1,0,0,1,0,0,0,0,1,0
2563,63.6,5,1,0,0,0,0,1,0,0,1,0
2556,48.7,6,0,1,0,0,1,0,1,0,0,0
2556,73.6,6,0,1,0,1,0,0,1,0,0,0
2556,24.3,6,0,1,0,0,0,1,1,0,0,0
2556,43.5,6,0,0,1,0,1,0,1,0,0,0
2556,75.8,6,0,0,1,1,0,0,1,0,0,0
2556,15.7,6,0,0,1,0,0,1,1,0,0,0
2556,56.2,6,1,0,0,0,1,0,1,0,0,0
2556,71,6,1,0,0,1,0,0,1,0,0,0
2556,38.8,6,1,0,0,0,0,1,1,0,0,0
2556,49.6,6,0,1,0,0,1,0,0,1,0,0
2556,66.1,6,0,1,0,1,0,0,0,1,0,0
2556,38.3,6,0,1,0,0,0,1,0,1,0,0
2556,56.4,6,0,0,1,1,0,0,0,1,0,0
2556,40.6,6,0,0,1,0,0,1,0,1,0,0
2556,49.2,6,1,0,0,0,1,0,0,1,0,0
2556,83.6,6,1,0,0,1,0,0,0,1,0,0
2556,37.4,6,1,0,0,0,0,1,0,1,0,0
2556,80.1,6,0,1,0,0,1,0,0,0,1,0
2556,85.1,6,0,1,0,1,0,0,0,0,1,0
2556,74.9,6,0,1,0,0,0,1,0,0,1,0
2556,63.9,6,0,0,1,0,1,0,0,0,1,0
2556,65.6,6,0,0,1,1,0,0,0,0,1,0
2556,61.7,6,0,0,1,0,0,1,0,0,1,0
2556,89.1,6,1,0,0,0,1,0,0,0,1,0
2556,97.4,6,1,0,0,1,0,0,0,0,1,0
2556,81.4,6,1,0,0,0,0,1,0,0,1,0
2556,58.2,6,0,1,0,0,1,0,0,0,0,1
2556,68.7,6,0,1,0,1,0,0,0,0,0,1
2556,50.5,6,0,1,0,0,0,1,0,0,0,1
2556,40.9,6,0,0,1,0,1,0,0,0,0,1
2556,55,6,0,0,1,1,0,0,0,0,0,1
2556,32.4,6,0,0,1,0,0,1,0,0,0,1
2556,72.5,6,1,0,0,0,1,0,0,0,0,1
2556,77.9,6,1,0,0,1,0,0,0,0,0,1
2556,67.8,6,1,0,0,0,0,1,0,0,0,1
2557,68.6,6,0,1,0,0,1,0,1,0,0,0
2557,64.4,6,0,1,0,1,0,0,1,0,0,0
2557,72.6,6,0,1,0,0,0,1,1,0,0,0
2557,61.9,6,0,0,1,0,1,0,1,0,0,0
2557,60.6,6,0,0,1,1,0,0,1,0,0,0
2557,63.6,6,0,0,1,0,0,1,1,0,0,0
2557,78.8,6,1,0,0,0,1,0,1,0,0,0
2557,73.9,6,1,0,0,1,0,0,1,0,0,0
2557,81.4,6,1,0,0,0,0,1,1,0,0,0
2557,48,6,0,1,0,0,1,0,0,1,0,0
2557,70.8,6,0,1,0,1,0,0,0,1,0,0
2557,33.3,6,0,1,0,0,0,1,0,1,0,0
2557,42.4,6,0,0,1,0,1,0,0,1,0,0
2557,79.1,6,0,0,1,1,0,0,0,1,0,0
2557,75.5,6,1,0,0,0,1,0,0,1,0,0
2557,69.4,6,0,1,0,0,1,0,0,0,1,0
2557,80.7,6,0,1,0,1,0,0,0,0,1,0
2557,52.1,6,0,1,0,0,0,1,0,0,1,0
2557,53.1,6,0,0,1,0,1,0,0,0,1,0
2557,66.4,6,0,0,1,1,0,0,0,0,1,0
2557,44.9,6,0,0,1,0,0,1,0,0,1,0
2557,86.8,6,1,0,0,0,1,0,0,0,1,0
2557,87.8,6,1,0,0,1,0,0,0,0,1,0
2557,81.6,6,1,0,0,0,0,1,0,0,1,0
2557,47.6,6,0,1,0,0,1,0,0,0,0,1
2557,46.5,6,0,1,0,1,0,0,0,0,0,1
2557,49.9,6,0,1,0,0,0,1,0,0,0,1
2557,35.4,6,0,0,1,0,1,0,0,0,0,1
2557,24.9,6,0,0,1,1,0,0,0,0,0,1
2557,56.4,6,0,0,1,0,0,1,0,0,0,1
2557,52.1,6,1,0,0,0,1,0,0,0,0,1
2557,54.4,6,1,0,0,1,0,0,0,0,0,1
2557,47.3,6,1,0,0,0,0,1,0,0,0,1
2558,61.6,6,0,1,0,0,1,0,1,0,0,0
2558,59.4,6,0,1,0,1,0,0,1,0,0,0
2558,67,6,0,1,0,0,0,1,1,0,0,0
2558,46.8,6,0,0,1,0,1,0,1,0,0,0
2558,46.6,6,0,0,1,1,0,0,1,0,0,0
2558,47.1,6,0,0,1,0,0,1,1,0,0,0
2558,82.5,6,1,0,0,0,1,0,1,0,0,0
2558,81.8,6,1,0,0,1,0,0,1,0,0,0
2558,83.6,6,1,0,0,0,0,1,1,0,0,0
2558,52.8,6,0,1,0,0,1,0,0,1,0,0
2558,83,6,0,1,0,1,0,0,0,1,0,0
2558,39.5,6,0,1,0,0,0,1,0,1,0,0
2558,36.6,6,0,0,1,0,1,0,0,1,0,0
2558,80.3,6,0,0,1,1,0,0,0,1,0,0
2558,20.5,6,0,0,1,0,0,1,0,1,0,0
2558,67.6,6,1,0,0,0,1,0,0,1,0,0
2558,85,6,1,0,0,1,0,0,0,1,0,0
2558,58.8,6,1,0,0,0,0,1,0,1,0,0
2561,22,6,0,0,1,0,0,1,0,0,0,1
2561,63.1,6,1,0,0,0,1,0,0,0,0,1
2561,15.3,6,1,0,0,0,0,1,0,0,0,1
2562,67.2,6,0,1,0,0,1,0,1,0,0,0
2562,69.5,6,0,1,0,1,0,0,1,0,0,0
2562,63.5,6,0,1,0,0,0,1,1,0,0,0
2562,73.5,6,0,0,1,0,1,0,1,0,0,0
2562,79.2,6,0,0,1,1,0,0,1,0,0,0
2562,62.8,6,0,0,1,0,0,1,1,0,0,0
2562,59.8,6,1,0,0,0,1,0,1,0,0,0
2562,56.7,6,1,0,0,1,0,0,1,0,0,0
2562,64.2,6,1,0,0,0,0,1,1,0,0,0
2562,55.7,6,0,1,0,0,1,0,0,1,0,0
2562,38.5,6,0,1,0,1,0,0,0,1,0,0
2562,69,6,0,1,0,0,0,1,0,1,0,0
2562,48.1,6,0,0,1,0,1,0,0,1,0,0
2562,31.5,6,0,0,1,1,0,0,0,1,0,0
2562,65,6,0,0,1,0,0,1,0,1,0,0
2562,75.3,6,1,0,0,0,1,0,0,1,0,0
2562,73.9,6,1,0,0,1,0,0,0,1,0,0
2562,75.8,6,1,0,0,0,0,1,0,1,0,0
2562,37,6,0,1,0,0,1,0,0,0,1,0
2562,34.1,6,0,1,0,1,0,0,0,0,1,0
2562,39.8,6,0,1,0,0,0,1,0,0,1,0
2562,37.3,6,0,0,1,0,1,0,0,0,1,0
2562,56.9,6,0,0,1,1,0,0,0,0,1,0
2562,31.8,6,0,0,1,0,0,1,0,0,1,0
2562,36.6,6,1,0,0,0,1,0,0,0,1,0
2562,27,6,1,0,0,1,0,0,0,0,1,0
2562,76.1,6,1,0,0,0,0,1,0,0,1,0
2562,53.2,6,0,1,0,0,1,0,0,0,0,1
2562,57.9,6,0,1,0,1,0,0,0,0,0,1
2562,46.2,6,0,1,0,0,0,1,0,0,0,1
2562,37.2,6,0,0,1,0,1,0,0,0,0,1
2562,26.8,6,0,0,1,1,0,0,0,0,0,1
2562,46.8,6,0,0,1,0,0,1,0,0,0,1
2562,92.7,6,1,0,0,0,1,0,0,0,0,1
2559,61.5,1,1,0,0,0,1,0,0,0,1,0
2559,72.5,1,1,0,0,1,0,0,0,0,1,0
2559,52.7,1,1,0,0,0,0,1,0,0,1,0
2559,56.4,1,0,1,0,0,1,0,0,0,0,1
2559,68.3,1,0,1,0,1,0,0,0,0,0,1
2559,47.3,1,0,1,0,0,0,1,0,0,0,1
2559,52.6,1,0,0,1,0,1,0,0,0,0,1
2559,64.1,1,0,0,1,1,0,0,0,0,0,1
2559,44.4,1,0,0,1,0,0,1,0,0,0,1
2559,58.3,1,1,0,0,0,1,0,0,0,0,1
2559,70.3,1,1,0,0,1,0,0,0,0,0,1
2559,48.9,1,1,0,0,0,0,1,0,0,0,1
2560,55.8,1,0,1,0,0,1,0,1,0,0,0
2560,68.1,1,0,1,0,1,0,0,1,0,0,0
2560,46.5,1,0,1,0,0,0,1,1,0,0,0
2560,53.1,1,0,0,1,0,1,0,1,0,0,0
2560,64.8,1,0,0,1,1,0,0,1,0,0,0
2560,44.8,1,0,0,1,0,0,1,1,0,0,0
2560,57.3,1,1,0,0,0,1,0,1,0,0,0
2560,69.7,1,1,0,0,1,0,0,1,0,0,0
2560,47.4,1,1,0,0,0,0,1,1,0,0,0
2560,56.4,1,0,1,0,0,1,0,0,1,0,0
2560,68.5,1,0,1,0,1,0,0,0,1,0,0
2560,47.1,1,0,1,0,0,0,1,0,1,0,0
2560,52.8,1,0,0,1,0,1,0,0,1,0,0
2560,64.7,1,0,0,1,1,0,0,0,1,0,0
2560,44.5,1,0,0,1,0,0,1,0,1,0,0
2560,58.2,1,1,0,0,0,1,0,0,1,0,0
2560,70.3,1,1,0,0,1,0,0,0,1,0,0
2560,48.5,1,1,0,0,0,0,1,0,1,0,0
2560,55.9,1,0,1,0,0,1,0,0,0,1,0
2560,67.4,1,0,1,0,1,0,0,0,0,1,0
2560,47,1,0,1,0,0,0,1,0,0,1,0
2560,50.9,1,0,0,1,0,1,0,0,0,1,0
2560,62.4,1,0,0,1,1,0,0,0,0,1,0
2560,42.8,1,0,0,1,0,0,1,0,0,1,0
2560,58.4,1,1,0,0,0,1,0,0,0,1,0
2560,69.8,1,1,0,0,1,0,0,0,0,1,0
2560,49.3,1,1,0,0,0,0,1,0,0,1,0
2560,54.3,1,0,1,0,0,1,0,0,0,0,1
2560,66.8,1,0,1,0,1,0,0,0,0,0,1
2560,44.7,1,0,1,0,0,0,1,0,0,0,1
2560,50.5,1,0,0,1,0,1,0,0,0,0,1
2560,62.9,1,0,0,1,1,0,0,0,0,0,1
2560,41.7,1,0,0,1,0,0,1,0,0,0,1
2560,68.6,1,1,0,0,1,0,0,0,0,0,1
2560,46.3,1,1,0,0,0,0,1,0,0,0,1
2561,54.5,1,0,1,0,0,1,0,1,0,0,0
2561,66.3,1,0,1,0,1,0,0,1,0,0,0
2561,45.5,1,0,1,0,0,0,1,1,0,0,0
2561,51.3,1,0,0,1,0,1,0,1,0,0,0
2561,62.6,1,0,0,1,1,0,0,1,0,0,0
2561,43.4,1,0,0,1,0,0,1,1,0,0,0
2561,56.2,1,1,0,0,0,1,0,1,0,0,0
2561,68.2,1,1,0,0,1,0,0,1,0,0,0
2561,46.6,1,1,0,0,0,0,1,1,0,0,0
2561,55.4,1,0,1,0,0,1,0,0,1,0,0
2561,67.3,1,0,1,0,1,0,0,0,1,0,0
2561,46.3,1,0,1,0,0,0,1,0,1,0,0
2561,50.8,1,0,0,1,0,1,0,0,1,0,0
2561,61.9,1,0,0,1,1,0,0,0,1,0,0
2561,43.2,1,0,0,1,0,0,1,0,1,0,0
2561,57.8,1,1,0,0,0,1,0,0,1,0,0
2561,70,1,1,0,0,1,0,0,0,1,0,0
2561,48.1,1,1,0,0,0,0,1,0,1,0,0
2561,55.2,1,0,1,0,0,1,0,0,0,1,0
2561,67,1,0,1,0,1,0,0,0,0,1,0
2561,46.2,1,0,1,0,0,0,1,0,0,1,0
2561,50.2,1,0,0,1,0,1,0,0,0,1,0
2561,61.5,1,0,0,1,1,0,0,0,0,1,0
2561,42.3,1,0,0,1,0,0,1,0,0,1,0
2561,57.8,1,1,0,0,0,1,0,0,0,1,0
2561,69.7,1,1,0,0,1,0,0,0,0,1,0
2561,48.4,1,1,0,0,0,0,1,0,0,1,0
2561,53.6,1,0,1,0,0,1,0,0,0,0,1
2561,65.5,1,0,1,0,1,0,0,0,0,0,1
2561,44.6,1,0,1,0,0,0,1,0,0,0,1
2561,49.7,1,0,0,1,0,1,0,0,0,0,1
2561,61.4,1,0,0,1,1,0,0,0,0,0,1
2561,41.5,1,0,0,1,0,0,1,0,0,0,1
2561,55.7,1,1,0,0,0,1,0,0,0,0,1
2561,67.5,1,1,0,0,1,0,0,0,0,0,1
2561,46.3,1,1,0,0,0,0,1,0,0,0,1
2562,52.9,1,0,1,0,0,1,0,1,0,0,0
2562,65,1,0,1,0,1,0,0,1,0,0,0
2562,43.7,1,0,1,0,0,0,1,1,0,0,0
2562,49.4,1,0,0,1,0,1,0,1,0,0,0
2562,61.1,1,0,0,1,1,0,0,1,0,0,0
2562,41.1,1,0,0,1,0,0,1,1,0,0,0
2562,54.8,1,1,0,0,0,1,0,1,0,0,0
2562,45.2,1,1,0,0,0,0,1,1,0,0,0
2562,53.3,1,0,1,0,0,1,0,0,1,0,0
2562,65.2,1,0,1,0,1,0,0,0,1,0,0
2562,44.5,1,0,1,0,0,0,1,0,1,0,0
2562,48.6,1,0,0,1,0,1,0,0,1,0,0
2562,59.8,1,0,0,1,1,0,0,0,1,0,0
2562,40.9,1,0,0,1,0,0,1,0,1,0,0
2562,55.8,1,1,0,0,0,1,0,0,1,0,0
2562,67.8,1,1,0,0,1,0,0,0,1,0,0
2562,46.5,1,1,0,0,0,0,1,0,1,0,0
2562,52,1,0,1,0,0,1,0,0,0,1,0
2562,63.7,1,0,1,0,1,0,0,0,0,1,0
2562,43.2,1,0,1,0,0,0,1,0,0,1,0
2562,48.2,1,0,0,1,0,1,0,0,0,1,0
2562,59.2,1,0,0,1,1,0,0,0,0,1,0
2562,40.5,1,0,0,1,0,0,1,0,0,1,0
2562,54.1,1,1,0,0,0,1,0,0,0,1,0
2562,66,1,1,0,0,1,0,0,0,0,1,0
2562,44.7,1,1,0,0,0,0,1,0,0,1,0
2562,51.1,1,0,1,0,0,1,0,0,0,0,1
2562,62.8,1,0,1,0,1,0,0,0,0,0,1
2562,42.2,1,0,1,0,0,0,1,0,0,0,1
2562,47.5,1,0,0,1,0,1,0,0,0,0,1
2562,59,1,0,0,1,1,0,0,0,0,0,1
2562,39.5,1,0,0,1,0,0,1,0,0,0,1
2562,53,1,1,0,0,0,1,0,0,0,0,1
2562,64.7,1,1,0,0,1,0,0,0,0,0,1
2562,43.7,1,1,0,0,0,0,1,0,0,0,1
2563,51.1,1,0,1,0,0,1,0,1,0,0,0
2563,63.2,1,0,1,0,1,0,0,1,0,0,0
2563,42.1,1,0,1,0,0,0,1,1,0,0,0
2563,47.9,1,0,0,1,0,1,0,1,0,0,0
2563,60.1,1,0,0,1,1,0,0,1,0,0,0
2563,39.6,1,0,0,1,0,0,1,1,0,0,0
2563,52.8,1,1,0,0,0,1,0,1,0,0,0
2563,64.7,1,1,0,0,1,0,0,1,0,0,0
2563,43.5,1,1,0,0,0,0,1,1,0,0,0
2563,51.8,1,0,1,0,0,1,0,0,1,0,0
2563,63.5,1,0,1,0,1,0,0,0,1,0,0
2563,43,1,0,1,0,0,0,1,0,1,0,0
2563,48.3,1,0,0,1,0,1,0,0,1,0,0
2563,59.6,1,0,0,1,1,0,0,0,1,0,0
2563,40.6,1,0,0,1,0,0,1,0,1,0,0
